,route_desc,stop_code,StationOrder,trip_km_fact,stop_name,stop_lat,stop_lon
14422,10102-1-#,2339,3,16.327,צביה ויצחק/החסידה,31.733985,35.18177
14423,15019-2-ב,2339,3,12.527,צביה ויצחק/החסידה,31.733985,35.18177
14424,12531-3-0,2339,3,10.908,צביה ויצחק/החסידה,31.733985,35.18177
14425,39092-3-0,2339,3,12.991,צביה ויצחק/החסידה,31.733985,35.18177
14426,49005-1-#,2715,22,19.981,דב יוסף/פת,31.752072,35.199114
14427,10267-2-#,2715,48,33.16,דב יוסף/פת,31.752072,35.199114
14428,15014-2-#,2715,3,12.164,דב יוסף/פת,31.752072,35.199114
14429,49005-1-ד,2715,22,18.657,דב יוסף/פת,31.752072,35.199114
14430,12374-1-#,2715,3,29.36,דב יוסף/פת,31.752072,35.199114
14431,15031-2-1,2715,25,22.735,דב יוסף/פת,31.752072,35.199114
14432,15019-2-ב,2715,16,12.527,דב יוסף/פת,31.752072,35.199114
14433,12366-1-#,2715,6,39.909,דב יוסף/פת,31.752072,35.199114
14434,11376-1-#,2715,3,30.183,דב יוסף/פת,31.752072,35.199114
14435,39092-3-0,2715,27,12.991,דב יוסף/פת,31.752072,35.199114
14436,10267-1-#,6134,6,34.009,אגריפס/כי''ח,31.783668,35.214324
14437,18007-2-א,6134,16,14.862,אגריפס/כי''ח,31.783668,35.214324
14438,11269-1-1,6134,6,35.71,אגריפס/כי''ח,31.783668,35.214324
14439,11264-1-#,6134,6,56.8,אגריפס/כי''ח,31.783668,35.214324
14440,12265-1-#,6134,6,37.736,אגריפס/כי''ח,31.783668,35.214324
14441,12025-1-#,6134,8,14.088,אגריפס/כי''ח,31.783668,35.214324
14442,12025-1-ך,6134,8,18.213,אגריפס/כי''ח,31.783668,35.214324
14443,14009-2-ד,6134,26,19.717,אגריפס/כי''ח,31.783668,35.214324
14444,13270-1-#,6134,6,34.162,אגריפס/כי''ח,31.783668,35.214324
14445,18007-2-#,6134,16,12.243,אגריפס/כי''ח,31.783668,35.214324
14446,10107-2-#,6134,6,23.918,אגריפס/כי''ח,31.783668,35.214324
14447,10102-2-#,6134,6,17.173,אגריפס/כי''ח,31.783668,35.214324
14448,13045-1-#,6134,8,15.724,אגריפס/כי''ח,31.783668,35.214324
14449,11260-1-#,6134,6,54.082,אגריפס/כי''ח,31.783668,35.214324
14450,10106-1-#,6134,6,21.762,אגריפס/כי''ח,31.783668,35.214324
14451,13141-2-#,63550,11,33.682,דרך החלוצים/פרי גן,31.93733,35.221368
14452,11140-2-#,63550,11,34.715,דרך החלוצים/פרי גן,31.93733,35.221368
14453,31044-1-#,6281,22,9.714,יורי שטרן/משה שמיר,31.817744,35.254688
14454,13362-2-4,61257,7,40.371,ראש צורים,31.667441,35.124189
14455,13362-1-#,61257,16,33.839,ראש צורים,31.667441,35.124189
14456,11264-1-#,61257,57,56.8,ראש צורים,31.667441,35.124189
14457,13361-1-#,61257,16,34.845,ראש צורים,31.667441,35.124189
14458,13361-2-#,61257,5,37.584,ראש צורים,31.667441,35.124189
14459,13362-2-#,61257,7,36.706,ראש צורים,31.667441,35.124189
14460,11264-2-#,61257,7,54.627,ראש צורים,31.667441,35.124189
14461,15031-1-0,332,14,23.586,שיבת ציון/טללים,31.815446,35.199314
14462,13221-1-#,332,45,33.037,שיבת ציון/טללים,31.815446,35.199314
14463,17071-1-0,332,14,21.336,שיבת ציון/טללים,31.815446,35.199314
14464,12811-1-ע,332,9,9.156,שיבת ציון/טללים,31.815446,35.199314
14465,13064-2-ב,332,15,11.089,שיבת ציון/טללים,31.815446,35.199314
14466,10757-1-9,332,6,5.221,שיבת ציון/טללים,31.815446,35.199314
14467,27061-1-#,332,14,14.549,שיבת ציון/טללים,31.815446,35.199314
14468,12241-1-#,332,41,32.102,שיבת ציון/טללים,31.815446,35.199314
14469,11785-1-#,332,11,8.634,שיבת ציון/טללים,31.815446,35.199314
14470,44081-1-#,332,35,19.339,שיבת ציון/טללים,31.815446,35.199314
14471,13064-2-#,332,15,13.396,שיבת ציון/טללים,31.815446,35.199314
14472,11971-2-#,332,22,10.295,שיבת ציון/טללים,31.815446,35.199314
14473,11517-2-0,957,29,15.459,קולומביה,31.758494,35.166641
14474,19012-1-#,957,64,22.335,קולומביה,31.758494,35.166641
14475,16020-2-#,957,10,6.714,קולומביה,31.758494,35.166641
14476,59015-1-#,623,6,8.616,שדרות בן צבי/הרב שמואל ברוך,31.785992,35.207083
14477,13045-1-#,623,5,15.724,שדרות בן צבי/הרב שמואל ברוך,31.785992,35.207083
14478,12025-1-#,623,5,14.088,שדרות בן צבי/הרב שמואל ברוך,31.785992,35.207083
14479,12025-1-ך,623,5,18.213,שדרות בן צבי/הרב שמואל ברוך,31.785992,35.207083
14480,59015-2-#,6299,22,8.707,שדרות יצחק בן צבי/בצלאל,31.782368,35.208561
14481,10267-2-#,6299,55,33.16,שדרות יצחק בן צבי/בצלאל,31.782368,35.208561
14482,10749-1-0,6299,24,9.374,שדרות יצחק בן צבי/בצלאל,31.782368,35.208561
14483,21078-1-0,5938,24,12.901,אלבק/כספי,31.759138,35.225297
14484,21078-1-1,5938,26,13.841,אלבק/כספי,31.759138,35.225297
14485,11882-1-1,5938,6,5.834,אלבק/כספי,31.759138,35.225297
14486,10107-1-#,5938,37,21.389,אלבק/כספי,31.759138,35.225297
14487,11882-1-0,5938,6,6.469,אלבק/כספי,31.759138,35.225297
14488,47091-1-0,5938,19,18.627,אלבק/כספי,31.759138,35.225297
14489,58082-3-0,5938,7,4.159,אלבק/כספי,31.759138,35.225297
14490,13270-1-#,3022,20,34.162,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14491,11143-1-#,3022,9,21.936,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14492,12345-1-#,3022,6,25.93,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14493,13472-1-#,3022,5,24.577,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14494,11142-1-#,3022,6,21.356,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14495,13141-1-#,3022,5,33.657,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14496,11269-1-1,3022,20,35.71,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14497,11140-1-#,3022,5,34.765,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14498,14144-1-#,3022,9,22.884,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14499,15148-1-#,3022,6,22.165,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14500,11145-1-#,3022,6,24.685,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504
14501,49005-1-#,973,14,19.981,מרכז מסחרי/שח''ל,31.764457,35.194399
14502,49005-1-ד,973,14,18.657,מרכז מסחרי/שח''ל,31.764457,35.194399
14503,14009-1-ד,973,59,20.49,מרכז מסחרי/שח''ל,31.764457,35.194399
14504,10791-2-#,973,19,20.346,מרכז מסחרי/שח''ל,31.764457,35.194399
14505,11131-1-2,60970,32,23.232,קדרון/הזמיר,31.862945,35.174391
14506,11135-2-#,60970,23,22.076,קדרון/הזמיר,31.862945,35.174391
14507,11135-1-#,60970,17,23.189,קדרון/הזמיר,31.862945,35.174391
14508,10105-2-#,60970,14,25.378,קדרון/הזמיר,31.862945,35.174391
14509,10105-1-1,60970,48,29.541,קדרון/הזמיר,31.862945,35.174391
14510,10105-1-#,60970,45,26.687,קדרון/הזמיר,31.862945,35.174391
14511,11132-2-#,60970,19,21.009,קדרון/הזמיר,31.862945,35.174391
14512,11131-2-2,60970,15,23.148,קדרון/הזמיר,31.862945,35.174391
14513,11132-1-1,60970,29,27.098,קדרון/הזמיר,31.862945,35.174391
14514,11132-1-#,60970,28,22.616,קדרון/הזמיר,31.862945,35.174391
14515,11132-2-1,60970,19,26.246,קדרון/הזמיר,31.862945,35.174391
14516,12366-2-#,60813,12,39.274,נחל קידרון/נחל חבר,31.648298,35.244631
14517,12366-1-#,60813,20,39.909,נחל קידרון/נחל חבר,31.648298,35.244631
14518,12374-2-#,60813,4,29.15,נחל קידרון/נחל חבר,31.648298,35.244631
14519,12265-1-#,60813,30,37.736,נחל קידרון/נחל חבר,31.648298,35.244631
14520,12265-2-#,60813,12,35.548,נחל קידרון/נחל חבר,31.648298,35.244631
14521,11376-1-#,60813,15,30.183,נחל קידרון/נחל חבר,31.648298,35.244631
14522,11376-2-#,60813,12,30.044,נחל קידרון/נחל חבר,31.648298,35.244631
14523,12192-2-0,5461,2,35.216,רוזמרין/דרך המרווה,31.746734,35.056215
14524,11194-1-0,5461,24,50.911,רוזמרין/דרך המרווה,31.746734,35.056215
14525,11194-2-0,5461,24,45.146,רוזמרין/דרך המרווה,31.746734,35.056215
14526,12192-1-0,5461,31,35.412,רוזמרין/דרך המרווה,31.746734,35.056215
14527,22066-1-א,2978,9,17.455,מאיר גרשון/רחמילביץ',31.818946,35.251429
14528,12065-1-ד,2978,9,14.259,מאיר גרשון/רחמילביץ',31.818946,35.251429
14529,12053-1-#,2978,18,15.783,מאיר גרשון/רחמילביץ',31.818946,35.251429
14530,12053-1-א,2978,18,16.391,מאיר גרשון/רחמילביץ',31.818946,35.251429
14531,11103-1-#,2978,35,22.225,מאיר גרשון/רחמילביץ',31.818946,35.251429
14532,12195-1-0,424,13,19.194,עבד אל רחמן/השושן,31.804067,35.108332
14533,31077-2-1,1022,10,14.21,בן זכאי/פייר קניג,31.758975,35.214613
14534,15014-2-#,1022,11,12.164,בן זכאי/פייר קניג,31.758975,35.214613
14535,31077-2-0,1022,10,12.906,בן זכאי/פייר קניג,31.758975,35.214613
14536,18018-2-#,1022,18,11.794,בן זכאי/פייר קניג,31.758975,35.214613
14537,14010-2-#,1022,32,10.833,בן זכאי/פייר קניג,31.758975,35.214613
14538,59015-1-#,1022,19,8.616,בן זכאי/פייר קניג,31.758975,35.214613
14539,16057-1-ז,110,46,16.298,עזרת תורה/דורש טוב,31.796129,35.212698
14540,16096-2-ד,110,13,5.903,עזרת תורה/דורש טוב,31.796129,35.212698
14541,14051-1-#,110,20,10.061,עזרת תורה/דורש טוב,31.796129,35.212698
14542,14009-1-ד,110,30,20.49,עזרת תורה/דורש טוב,31.796129,35.212698
14543,21003-1-ץ,110,41,26.234,עזרת תורה/דורש טוב,31.796129,35.212698
14544,15098-2-ב,110,10,4.883,עזרת תורה/דורש טוב,31.796129,35.212698
14545,13052-1-א,110,43,16.605,עזרת תורה/דורש טוב,31.796129,35.212698
14546,13052-1-#,110,40,15.856,עזרת תורה/דורש טוב,31.796129,35.212698
14547,21003-1-#,110,17,11.144,עזרת תורה/דורש טוב,31.796129,35.212698
14548,21003-3-#,110,17,9.448,עזרת תורה/דורש טוב,31.796129,35.212698
14549,21003-3-ז,110,17,10.902,עזרת תורה/דורש טוב,31.796129,35.212698
14550,21078-1-1,2294,14,13.841,ברזני/רובוביץ',31.743018,35.238277
14551,21078-1-0,2294,12,12.901,ברזני/רובוביץ',31.743018,35.238277
14552,47091-2-0,2294,38,18.611,ברזני/רובוביץ',31.743018,35.238277
14553,10107-2-#,2294,28,23.918,ברזני/רובוביץ',31.743018,35.238277
14554,19012-1-#,2294,11,22.335,ברזני/רובוביץ',31.743018,35.238277
14555,14203-1-#,2294,19,11.12,ברזני/רובוביץ',31.743018,35.238277
14556,10267-2-#,61008,22,33.16,'הקטורת ב,31.673832,35.167758
14557,10267-1-#,61008,48,34.009,'הקטורת ב,31.673832,35.167758
14558,11209-2-#,1434,52,34.694,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14559,15019-2-#,1434,5,16.266,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14560,18017-2-#,1434,5,17.473,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14561,12053-1-א,1434,5,16.391,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14562,14126-2-#,1434,18,16.489,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14563,15019-2-א,1434,5,8.834,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14564,11152-1-#,1434,5,20.2,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14565,18201-1-#,1434,11,6.434,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14566,13042-1-#,1434,5,20.97,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14567,13211-2-א,1434,42,36.876,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14568,13068-1-#,1434,5,11.152,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14569,12053-1-#,1434,5,15.783,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14570,23034-1-#,1434,5,10.75,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14571,30030-1-#,1434,5,21.731,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14572,10120-2-#,1434,43,23.003,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14573,13042-1-ז,1434,5,20.435,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14574,27061-2-#,1434,5,14.384,הדסה הר הצופים/שד' צ'רצ'יל,31.797581,35.239764
14575,13141-2-#,63545,5,33.682,ארץ חמדה/חלמיש,31.944603,35.219982
14576,11140-2-#,63545,5,34.715,ארץ חמדה/חלמיש,31.944603,35.219982
14577,14203-2-#,220,19,10.469,על''ר/ינובסקי,31.754234,35.232383
14578,13204-2-#,220,13,9.767,על''ר/ינובסקי,31.754234,35.232383
14579,34001-1-ב,4115,33,21.388,ככר השבת/מלכי ישראל,31.788857,35.216822
14580,34001-1-ח,4115,50,20.453,ככר השבת/מלכי ישראל,31.788857,35.216822
14581,10163-2-0,4115,19,11.079,ככר השבת/מלכי ישראל,31.788857,35.216822
14582,34001-1-ו,4115,34,20.909,ככר השבת/מלכי ישראל,31.788857,35.216822
14583,11901-2-#,4115,6,2.484,ככר השבת/מלכי ישראל,31.788857,35.216822
14584,12039-2-#,4115,18,14.394,ככר השבת/מלכי ישראל,31.788857,35.216822
14585,17055-2-#,4115,6,11.812,ככר השבת/מלכי ישראל,31.788857,35.216822
14586,34001-1-ד,4115,31,19.944,ככר השבת/מלכי ישראל,31.788857,35.216822
14587,34001-2-2,4115,10,6.21,ככר השבת/מלכי ישראל,31.788857,35.216822
14588,12237-2-#,63699,1,35.968,האתרוג/קרלין,31.858649,35.168479
14589,11133-2-#,63699,18,18.843,האתרוג/קרלין,31.858649,35.168479
14590,12237-1-#,63699,20,37.037,האתרוג/קרלין,31.858649,35.168479
14591,11133-1-#,63699,23,19.52,האתרוג/קרלין,31.858649,35.168479
14592,11517-2-0,1418,14,15.459,ככר צרפת/שדרות בן מיימון,31.774668,35.217444
14593,15019-2-א,1418,16,8.834,ככר צרפת/שדרות בן מיימון,31.774668,35.217444
14594,12022-2-#,1418,34,18.342,ככר צרפת/שדרות בן מיימון,31.774668,35.217444
14595,11618-2-1,5444,9,35.286,צומת הרטוב,31.767124,34.99773
14596,11617-2-1,5444,8,35.757,צומת הרטוב,31.767124,34.99773
14597,10107-2-#,3597,43,23.918,אליהו קורן/מן ההר,31.722219,35.223815
14598,19075-2-0,3597,42,17.193,אליהו קורן/מן ההר,31.722219,35.223815
14599,14506-2-0,3597,27,20.781,אליהו קורן/מן ההר,31.722219,35.223815
14600,10107-2-#,3597,50,23.918,אליהו קורן/מן ההר,31.722219,35.223815
14601,18074-2-0,3597,55,20.016,אליהו קורן/מן ההר,31.722219,35.223815
14602,11264-2-#,60696,20,54.627,מזכירות,31.67764,35.143207
14603,11264-1-#,60696,38,56.8,מזכירות,31.67764,35.143207
14604,13204-1-#,268,16,9.955,אבו רביע/ברזני,31.746084,35.239956
14605,14203-1-#,268,17,11.12,אבו רביע/ברזני,31.746084,35.239956
14606,21284-1-0,351,24,35.856,הר כתרון/דרור,31.719262,35.089859
14607,12192-1-0,351,19,35.412,הר כתרון/דרור,31.719262,35.089859
14608,12184-1-0,351,33,41.509,הר כתרון/דרור,31.719262,35.089859
14609,11194-1-0,351,42,50.911,הר כתרון/דרור,31.719262,35.089859
14610,13204-2-#,5779,4,9.767,דרך אומליסון ב',31.739523,35.244852
14611,10214-3-2,5779,4,2.987,דרך אומליסון ב',31.739523,35.244852
14612,16020-2-#,3335,20,6.714,קוסטה ריקה ה,31.754369,35.17161
14613,10106-1-#,3335,52,21.762,קוסטה ריקה ה,31.754369,35.17161
14614,27029-1-#,3335,14,6.525,קוסטה ריקה ה,31.754369,35.17161
14615,19012-2-#,3335,10,22.488,קוסטה ריקה ה,31.754369,35.17161
14616,13045-2-#,1317,28,13.382,ישעיהו/דוד ילין,31.786481,35.217605
14617,34001-1-#,1317,10,6.687,ישעיהו/דוד ילין,31.786481,35.217605
14618,12890-1-#,1317,21,11.382,ישעיהו/דוד ילין,31.786481,35.217605
14619,12025-2-#,1317,27,12.041,ישעיהו/דוד ילין,31.786481,35.217605
14620,12025-2-ב,1317,39,16.265,ישעיהו/דוד ילין,31.786481,35.217605
14621,34001-3-#,1317,10,6.445,ישעיהו/דוד ילין,31.786481,35.217605
14622,10120-2-#,63966,32,23.003,הכינור/הקרן,31.781356,35.296026
14623,11209-2-#,63966,21,34.694,הכינור/הקרן,31.781356,35.296026
14624,11123-2-#,63966,32,27.534,הכינור/הקרן,31.781356,35.296026
14625,10122-2-#,63966,32,31.621,הכינור/הקרן,31.781356,35.296026
14626,11174-2-#,63966,27,26.712,הכינור/הקרן,31.781356,35.296026
14627,10124-2-#,63966,32,27.448,הכינור/הקרן,31.781356,35.296026
14628,18129-2-#,63966,32,37.257,הכינור/הקרן,31.781356,35.296026
14629,11189-1-5,5547,16,19.295,הגר''א/נחלת שלמה,31.803751,35.101544
14630,11189-1-0,5547,15,18.061,הגר''א/נחלת שלמה,31.803751,35.101544
14631,15289-1-0,5547,12,20.351,הגר''א/נחלת שלמה,31.803751,35.101544
14632,15031-2-1,2148,5,22.735,הסנונית/שבו,31.73103,35.18557
14633,15031-2-0,2148,5,24.036,הסנונית/שבו,31.73103,35.18557
14634,30030-1-#,2148,47,21.731,הסנונית/שבו,31.73103,35.18557
14635,30030-2-#,2148,9,21.349,הסנונית/שבו,31.73103,35.18557
14636,30030-3-#,2148,9,12.727,הסנונית/שבו,31.73103,35.18557
14637,34001-1-#,5956,13,6.687,סולטן סולימאן/שער שכם,31.781558,35.228886
14638,21003-1-ו,5956,29,14.304,סולטן סולימאן/שער שכם,31.781558,35.228886
14639,14051-1-#,5956,32,10.061,סולטן סולימאן/שער שכם,31.781558,35.228886
14640,34001-1-ב,5956,19,21.388,סולטן סולימאן/שער שכם,31.781558,35.228886
14641,34001-1-ו,5956,20,20.909,סולטן סולימאן/שער שכם,31.781558,35.228886
14642,21003-1-ץ,5956,53,26.234,סולטן סולימאן/שער שכם,31.781558,35.228886
14643,34001-1-ח,5956,36,20.453,סולטן סולימאן/שער שכם,31.781558,35.228886
14644,34001-1-ד,5956,17,19.944,סולטן סולימאן/שער שכם,31.781558,35.228886
14645,21003-1-#,5956,29,11.144,סולטן סולימאן/שער שכם,31.781558,35.228886
14646,34001-3-#,5956,13,6.445,סולטן סולימאן/שער שכם,31.781558,35.228886
14647,21003-3-#,5956,29,9.448,סולטן סולימאן/שער שכם,31.781558,35.228886
14648,21003-3-ז,5956,29,10.902,סולטן סולימאן/שער שכם,31.781558,35.228886
14649,13362-2-4,63562,9,40.371,חטמ''ר עציון,31.648369,35.123582
14650,13362-1-#,63562,14,33.839,חטמ''ר עציון,31.648369,35.123582
14651,13362-2-#,63562,9,36.706,חטמ''ר עציון,31.648369,35.123582
14652,13361-2-#,63562,7,37.584,חטמ''ר עציון,31.648369,35.123582
14653,13361-1-#,63562,14,34.845,חטמ''ר עציון,31.648369,35.123582
14654,11123-2-#,3291,41,27.534,מצודת אדומים,31.798094,35.257522
14655,10122-2-#,3291,41,31.621,מצודת אדומים,31.798094,35.257522
14656,13121-2-#,3291,16,25.106,מצודת אדומים,31.798094,35.257522
14657,13033-2-ו,5932,5,22.673,המחנכת/האודם,31.737248,35.178106
14658,13033-1-ו,5932,62,21.942,המחנכת/האודם,31.737248,35.178106
14659,30030-2-#,5932,5,21.349,המחנכת/האודם,31.737248,35.178106
14660,30030-1-#,5932,65,21.731,המחנכת/האודם,31.737248,35.178106
14661,30030-3-#,5932,5,12.727,המחנכת/האודם,31.737248,35.178106
14662,12025-1-ך,9970,30,18.213,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14663,47085-1-#,9970,28,13.973,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14664,12053-1-א,9970,48,16.391,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14665,11845-2-9,9970,12,15.492,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14666,10815-2-#,9970,12,12.151,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14667,12025-1-#,9970,27,14.088,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14668,12053-1-ב,9970,19,6.106,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14669,10760-2-9,9970,8,13.228,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14670,10780-2-#,9970,9,11.289,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14671,12069-1-#,9970,23,14.733,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14672,12053-1-#,9970,48,15.783,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14673,44081-2-#,9970,40,19.983,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14674,13045-1-#,9970,24,15.724,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14675,11790-2-#,9970,15,12.847,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14676,11825-2-0,9970,20,21.643,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14677,18279-1-#,9970,16,36.363,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14678,10805-2-#,9970,8,13.984,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355
14679,12226-1-2,437,4,5.961,אלמוקדסי/ואדי אל ג'וז,31.787039,35.237521
14680,18279-1-#,60102,2,36.363,מרכז מסחרי כיכר העיר,31.70503,35.116959
14681,12237-1-#,60102,2,37.037,מרכז מסחרי כיכר העיר,31.70503,35.116959
14682,16239-1-#,60102,2,26.327,מרכז מסחרי כיכר העיר,31.70503,35.116959
14683,12630-1-0,401,24,48.325,נהר הירקון/נהר הירדן,31.70735,35.0002
14684,21284-1-0,5643,8,35.856,הנטקה/ניידיץ',31.767234,35.174251
14685,12035-2-ב,5643,19,13.17,הנטקה/ניידיץ',31.767234,35.174251
14686,13027-2-א,5643,3,8.745,הנטקה/ניידיץ',31.767234,35.174251
14687,11194-1-0,5643,13,50.911,הנטקה/ניידיץ',31.767234,35.174251
14688,13027-2-#,5643,3,5.062,הנטקה/ניידיץ',31.767234,35.174251
14689,12184-1-0,5643,13,41.509,הנטקה/ניידיץ',31.767234,35.174251
14690,10150-1-#,5643,3,5.855,הנטקה/ניידיץ',31.767234,35.174251
14691,13027-2-#,5643,3,5.062,הנטקה/ניידיץ',31.767234,35.174251
14692,13027-2-א,5643,3,8.744,הנטקה/ניידיץ',31.767234,35.174251
14693,16020-2-#,5643,3,6.714,הנטקה/ניידיץ',31.767234,35.174251
14694,12039-1-א,3632,20,13.793,מלכי ישראל/בן מתתיהו,31.789195,35.215194
14695,12039-1-#,3632,20,14.441,מלכי ישראל/בן מתתיהו,31.789195,35.215194
14696,34001-1-#,3632,8,6.687,מלכי ישראל/בן מתתיהו,31.789195,35.215194
14697,11901-1-#,3632,3,2.49,מלכי ישראל/בן מתתיהו,31.789195,35.215194
14698,17055-1-#,3632,32,11.228,מלכי ישראל/בן מתתיהו,31.789195,35.215194
14699,34001-3-#,3632,8,6.445,מלכי ישראל/בן מתתיהו,31.789195,35.215194
14700,17055-3-#,3632,32,11.567,מלכי ישראל/בן מתתיהו,31.789195,35.215194
14701,31044-1-#,6295,4,9.714,יעקב יהושע,31.832539,35.247466
14702,31044-2-#,6295,24,9.91,יעקב יהושע,31.832539,35.247466
14703,11135-2-#,63911,5,22.076,גן ילדים/אגן האיילות,31.866385,35.149709
14704,10134-2-#,63911,3,18.782,גן ילדים/אגן האיילות,31.866385,35.149709
14705,12137-2-#,63911,3,15.765,גן ילדים/אגן האיילות,31.866385,35.149709
14706,21078-1-0,2701,13,12.901,פיינשטיין/ברזאני,31.745998,35.236039
14707,21078-1-1,2701,15,13.841,פיינשטיין/ברזאני,31.745998,35.236039
14708,47091-2-0,2701,39,18.611,פיינשטיין/ברזאני,31.745998,35.236039
14709,19012-1-#,2701,12,22.335,פיינשטיין/ברזאני,31.745998,35.236039
14710,34088-3-#,2701,9,5.547,פיינשטיין/ברזאני,31.745998,35.236039
14711,47091-1-0,3031,48,18.627,חפצדי ב',31.7895,35.187214
14712,13054-1-#,3031,25,10.604,חפצדי ב',31.7895,35.187214
14713,12192-1-0,1282,13,35.412,נחליאלי/סנונית,31.709924,35.098855
14714,11194-1-0,1282,36,50.911,נחליאלי/סנונית,31.709924,35.098855
14715,12184-1-0,1282,27,41.509,נחליאלי/סנונית,31.709924,35.098855
14716,13334-2-0,60281,27,45.91,יהודה הנשיא ה,31.938451,35.043513
14717,13047-1-#,3232,19,6.125,חיל האויר/גדוד חרמש,31.830612,35.23978
14718,12022-2-#,3232,7,18.342,חיל האויר/גדוד חרמש,31.830612,35.23978
14719,11103-2-#,3232,16,21.162,חיל האויר/גדוד חרמש,31.830612,35.23978
14720,12053-2-א,3232,17,16.71,חיל האויר/גדוד חרמש,31.830612,35.23978
14721,12053-2-#,3232,17,16.114,חיל האויר/גדוד חרמש,31.830612,35.23978
14722,11194-1-0,1690,33,50.911,דוכיפת/שדרות הרי יהודה,31.715647,35.101955
14723,12184-1-0,1690,24,41.509,דוכיפת/שדרות הרי יהודה,31.715647,35.101955
14724,12192-1-0,1690,10,35.412,דוכיפת/שדרות הרי יהודה,31.715647,35.101955
14725,11824-2-0,1333,25,10.772,חנה,31.794245,35.213266
14726,13016-2-ב,1333,41,14.896,חנה,31.794245,35.213266
14727,13016-2-#,1333,34,13.082,חנה,31.794245,35.213266
14728,12716-2-#,1333,13,16.485,חנה,31.794245,35.213266
14729,15014-1-#,4249,34,13.977,יהודה הנשיא/בן יאיר,31.755797,35.201418
14730,12022-2-#,4249,46,18.342,יהודה הנשיא/בן יאיר,31.755797,35.201418
14731,14010-1-#,4249,15,10.453,יהודה הנשיא/בן יאיר,31.755797,35.201418
14732,10749-1-0,4249,9,9.374,יהודה הנשיא/בן יאיר,31.755797,35.201418
14733,31077-1-1,4249,36,14.234,יהודה הנשיא/בן יאיר,31.755797,35.201418
14734,31077-1-0,4249,34,12.96,יהודה הנשיא/בן יאיר,31.755797,35.201418
14735,16118-2-#,5523,10,38.345,מחלף שורש,31.800861,35.07598
14736,47085-2-#,1164,39,14.044,חזון איש/הרב רפאל ברוך טולדנו,31.807334,35.226292
14737,12067-2-#,1164,41,13.241,חזון איש/הרב רפאל ברוך טולדנו,31.807334,35.226292
14738,36086-1-#,1164,41,12.836,חזון איש/הרב רפאל ברוך טולדנו,31.807334,35.226292
14739,16056-2-#,1164,30,9.411,חזון איש/הרב רפאל ברוך טולדנו,31.807334,35.226292
14740,16057-2-ז,1164,51,16.57,חזון איש/הרב רפאל ברוך טולדנו,31.807334,35.226292
14741,11152-1-#,2097,14,20.2,כרמים/זית,31.789563,35.147642
14742,12159-1-#,2097,15,18.83,כרמים/זית,31.789563,35.147642
14743,11157-1-#,2097,8,13.542,כרמים/זית,31.789563,35.147642
