,CODE OF LOCALITY,name_hebrew,name_english,socioeco_2019,pop_2019,RANK_2019,YISHUV_STAT11,ultraorthodox_percent,updated_ultraorthodox_percent
0,31,אופקים,OFAQIM,3.0,6123,106.0,31000006,63.5,63.5
1,31,אופקים,OFAQIM,3.0,3044,254.0,31000003,18.5,18.5
2,31,אופקים,OFAQIM,3.0,3043,271.0,31000004,56.8,56.8
3,31,אופקים,OFAQIM,3.0,2773,375.0,31000002,..,0.0
4,31,אופקים,OFAQIM,3.0,5246,376.0,31000001,,0.0
5,31,אופקים,OFAQIM,3.0,10424,611.0,31000007,25.3,25.3
6,2400,אור יהודה,OR YEHUDA,5.0,219,265.0,24000011,,0.0
7,2400,אור יהודה,OR YEHUDA,5.0,2023,287.0,24000005,..,0.0
8,2400,אור יהודה,OR YEHUDA,5.0,2023,287.0,24000005,3.8,3.8
9,2400,אור יהודה,OR YEHUDA,5.0,1797,322.0,24000008,18.3,18.3
10,2400,אור יהודה,OR YEHUDA,5.0,3260,357.0,24000007,..,0.0
11,2400,אור יהודה,OR YEHUDA,5.0,3260,357.0,24000007,2.1,2.1
12,2400,אור יהודה,OR YEHUDA,5.0,2331,471.0,24000003,..,0.0
13,2400,אור יהודה,OR YEHUDA,5.0,3504,507.0,24000004,2.9,2.9
14,2400,אור יהודה,OR YEHUDA,5.0,3504,507.0,24000004,8.3,8.3
15,2400,אור יהודה,OR YEHUDA,5.0,2399,590.0,24000002,9,9.0
16,2400,אור יהודה,OR YEHUDA,5.0,4168,642.0,24000012,..,0.0
17,2400,אור יהודה,OR YEHUDA,5.0,5919,857.0,24000001,..,0.0
18,2400,אור יהודה,OR YEHUDA,5.0,461,900.0,24000013,,0.0
19,2400,אור יהודה,OR YEHUDA,5.0,7181,1069.0,24000009,..,0.0
20,2400,אור יהודה,OR YEHUDA,5.0,3332,1206.0,24000010,..,0.0
21,1020,אור עקיבא,OR AQIVA,5.0,3065,305.0,10200002,..,0.0
22,1020,אור עקיבא,OR AQIVA,5.0,4704,439.0,10200003,9.9,9.9
23,1020,אור עקיבא,OR AQIVA,5.0,3913,835.0,10200005,..,0.0
24,1020,אור עקיבא,OR AQIVA,5.0,2232,937.0,10200004,,0.0
25,1020,אור עקיבא,OR AQIVA,5.0,4881,938.0,10200001,..,0.0
26,565,אזור,AZOR,7.0,3901,940.0,56500002,5.5,5.5
27,565,אזור,AZOR,7.0,4721,978.0,56500003,..,0.0
28,565,אזור,AZOR,7.0,4189,1160.0,56500001,..,0.0
29,2600,אילת,ELAT,6.0,3970,472.0,26000021,1.9,1.9
30,2600,אילת,ELAT,6.0,766,516.0,26000012,,0.0
31,2600,אילת,ELAT,6.0,3052,543.0,26000022,2.1,2.1
32,2600,אילת,ELAT,6.0,3746,554.0,26000014,,0.0
33,2600,אילת,ELAT,6.0,3785,565.0,26000015,..,0.0
34,2600,אילת,ELAT,6.0,2293,578.0,26000025,..,0.0
35,2600,אילת,ELAT,6.0,5856,680.0,26000023,..,0.0
36,2600,אילת,ELAT,6.0,3576,781.0,26000031,..,0.0
37,2600,אילת,ELAT,6.0,847,783.0,26000013,,0.0
38,2600,אילת,ELAT,6.0,2825,896.0,26000035,,0.0
39,2600,אילת,ELAT,6.0,341,929.0,26000016,,0.0
40,2600,אילת,ELAT,6.0,245,957.0,26000011,,0.0
41,2600,אילת,ELAT,6.0,3548,1010.0,26000033,..,0.0
42,2600,אילת,ELAT,6.0,9974,1050.0,26000036,..,0.0
43,2600,אילת,ELAT,6.0,1589,1093.0,26000032,,0.0
44,2600,אילת,ELAT,6.0,3726,1110.0,26000024,,0.0
45,2600,אילת,ELAT,6.0,2138,1116.0,26000034,..,0.0
46,1309,אלעד,EL'AD,2.0,6652,115.0,13090004,93.5,93.5
47,1309,אלעד,EL'AD,2.0,6407,129.0,13090005,93,93.0
48,1309,אלעד,EL'AD,2.0,7240,154.0,13090006,95,95.0
49,1309,אלעד,EL'AD,2.0,7875,162.0,13090001,92.2,92.2
50,1309,אלעד,EL'AD,2.0,8273,171.0,13090007,95.8,95.8
51,1309,אלעד,EL'AD,2.0,5376,182.0,13090003,84.9,84.9
52,1309,אלעד,EL'AD,2.0,6933,190.0,13090002,82.9,82.9
53,3570,אריאל,ARI'EL,6.0,6309,558.0,35700005,..,0.0
54,3570,אריאל,ARI'EL,6.0,2112,923.0,35700001,,0.0
55,3570,אריאל,ARI'EL,6.0,4044,956.0,35700004,..,0.0
56,3570,אריאל,ARI'EL,6.0,2715,973.0,35700002,,0.0
57,3570,אריאל,ARI'EL,6.0,5353,1039.0,35700003,..,0.0
58,70,אשדוד,ASHDOD,5.0,5928,63.0,70000141,99.6,99.6
59,70,אשדוד,ASHDOD,5.0,4653,92.0,70000213,,0.0
60,70,אשדוד,ASHDOD,5.0,7576,98.0,70000211,99.5,99.5
61,70,אשדוד,ASHDOD,5.0,7154,112.0,70000144,69.8,69.8
62,70,אשדוד,ASHDOD,5.0,7355,114.0,70000212,99.6,99.6
63,70,אשדוד,ASHDOD,5.0,3365,139.0,70000142,48.9,48.9
64,70,אשדוד,ASHDOD,5.0,4454,151.0,70000322,78.7,78.7
65,70,אשדוד,ASHDOD,5.0,4717,156.0,70000143,60,60.0
66,70,אשדוד,ASHDOD,5.0,3355,174.0,70000221,62.5,62.5
67,70,אשדוד,ASHDOD,5.0,3885,214.0,70000223,37.8,37.8
68,70,אשדוד,ASHDOD,5.0,4002,217.0,70000222,30.5,30.5
69,70,אשדוד,ASHDOD,5.0,1773,247.0,70000132,..,0.0
70,70,אשדוד,ASHDOD,5.0,3993,268.0,70000133,..,0.0
71,70,אשדוד,ASHDOD,5.0,2271,303.0,70000125,8.3,8.3
72,70,אשדוד,ASHDOD,5.0,3860,304.0,70000126,..,0.0
73,70,אשדוד,ASHDOD,5.0,2088,338.0,70000131,2.8,2.8
74,70,אשדוד,ASHDOD,5.0,2810,367.0,70000122,..,0.0
75,70,אשדוד,ASHDOD,5.0,3872,384.0,70000234,,0.0
76,70,אשדוד,ASHDOD,5.0,5317,395.0,70000323,21.8,21.8
77,70,אשדוד,ASHDOD,5.0,2577,409.0,70000242,..,0.0
78,70,אשדוד,ASHDOD,5.0,3993,429.0,70000123,4.3,4.3
79,70,אשדוד,ASHDOD,5.0,4688,539.0,70000321,7.3,7.3
80,70,אשדוד,ASHDOD,5.0,5748,635.0,70000241,2.5,2.5
81,70,אשדוד,ASHDOD,5.0,1813,688.0,70000332,,0.0
82,70,אשדוד,ASHDOD,5.0,3191,692.0,70000232,2.2,2.2
83,70,אשדוד,ASHDOD,5.0,5009,703.0,70000333,38.7,38.7
84,70,אשדוד,ASHDOD,5.0,3301,728.0,70000231,,0.0
85,70,אשדוד,ASHDOD,5.0,2759,782.0,70000331,5.3,5.3
86,70,אשדוד,ASHDOD,5.0,3180,804.0,70000343,..,0.0
87,70,אשדוד,ASHDOD,5.0,3177,826.0,70000243,,0.0
88,70,אשדוד,ASHDOD,5.0,3789,828.0,70000233,..,0.0
89,70,אשדוד,ASHDOD,5.0,4203,868.0,70000342,1.8,1.8
90,70,אשדוד,ASHDOD,5.0,4277,889.0,70000411,,0.0
91,70,אשדוד,ASHDOD,5.0,4608,902.0,70000423,..,0.0
92,70,אשדוד,ASHDOD,5.0,2567,904.0,70000424,,0.0
93,70,אשדוד,ASHDOD,5.0,2525,909.0,70000413,,0.0
94,70,אשדוד,ASHDOD,5.0,6279,934.0,70000314,..,0.0
95,70,אשדוד,ASHDOD,5.0,3467,947.0,70000412,,0.0
96,70,אשדוד,ASHDOD,5.0,2346,955.0,70000244,,0.0
97,70,אשדוד,ASHDOD,5.0,5365,975.0,70000425,..,0.0
98,70,אשדוד,ASHDOD,5.0,4788,982.0,70000317,..,0.0
99,70,אשדוד,ASHDOD,5.0,4122,994.0,70000315,..,0.0
100,70,אשדוד,ASHDOD,5.0,6044,1002.0,70000316,..,0.0
101,70,אשדוד,ASHDOD,5.0,6958,1012.0,70000421,,0.0
102,70,אשדוד,ASHDOD,5.0,9453,1023.0,70000422,1,1.0
103,70,אשדוד,ASHDOD,5.0,3825,1082.0,70000426,..,0.0
104,70,אשדוד,ASHDOD,5.0,1394,1085.0,70000312,..,0.0
105,70,אשדוד,ASHDOD,5.0,2375,1128.0,70000311,,0.0
106,70,אשדוד,ASHDOD,5.0,6843,1138.0,70000415,,0.0
107,70,אשדוד,ASHDOD,5.0,2076,1148.0,70000313,,0.0
108,70,אשדוד,ASHDOD,5.0,5530,1170.0,70000433,,0.0
109,70,אשדוד,ASHDOD,5.0,5788,1194.0,70000434,..,0.0
110,70,אשדוד,ASHDOD,5.0,4475,1233.0,70000432,,0.0
111,7100,אשקלון,ASHQELON,5.0,3893,135.0,71000313,..,0.0
112,7100,אשקלון,ASHQELON,5.0,1903,175.0,71000315,6.1,6.1
113,7100,אשקלון,ASHQELON,5.0,4627,187.0,71000314,..,0.0
114,7100,אשקלון,ASHQELON,5.0,514,200.0,71000222,,0.0
115,7100,אשקלון,ASHQELON,5.0,3568,209.0,71000322,3.6,3.6
116,7100,אשקלון,ASHQELON,5.0,1673,234.0,71000223,5.1,5.1
117,7100,אשקלון,ASHQELON,5.0,3932,253.0,71000316,..,0.0
118,7100,אשקלון,ASHQELON,5.0,4932,306.0,71000323,4.9,4.9
119,7100,אשקלון,ASHQELON,5.0,6078,354.0,71000321,15.7,15.7
120,7100,אשקלון,ASHQELON,5.0,5075,377.0,71000226,16.7,16.7
121,7100,אשקלון,ASHQELON,5.0,3638,410.0,71000311,..,0.0
122,7100,אשקלון,ASHQELON,5.0,4121,415.0,71000225,3.7,3.7
123,7100,אשקלון,ASHQELON,5.0,2352,523.0,71000121,,0.0
124,7100,אשקלון,ASHQELON,5.0,3758,589.0,71000221,..,0.0
125,7100,אשקלון,ASHQELON,5.0,4469,596.0,71000211,..,0.0
126,7100,אשקלון,ASHQELON,5.0,891,624.0,71000127,..,0.0
127,7100,אשקלון,ASHQELON,5.0,8877,660.0,71000213,..,0.0
128,7100,אשקלון,ASHQELON,5.0,3623,683.0,71000214,1.5,1.5
129,7100,אשקלון,ASHQELON,5.0,6680,708.0,71000212,..,0.0
130,7100,אשקלון,ASHQELON,5.0,3658,730.0,71000215,2.4,2.4
131,7100,אשקלון,ASHQELON,5.0,5132,744.0,71000312,,0.0
132,7100,אשקלון,ASHQELON,5.0,5325,813.0,71000125,4.5,4.5
133,7100,אשקלון,ASHQELON,5.0,4352,816.0,71000126,..,0.0
134,7100,אשקלון,ASHQELON,5.0,3987,918.0,71000124,..,0.0
135,7100,אשקלון,ASHQELON,5.0,5344,932.0,71000114,,0.0
136,7100,אשקלון,ASHQELON,5.0,9484,980.0,71000113,..,0.0
137,7100,אשקלון,ASHQELON,5.0,4768,990.0,71000122,..,0.0
138,7100,אשקלון,ASHQELON,5.0,8517,1014.0,71000112,,0.0
139,7100,אשקלון,ASHQELON,5.0,5452,1022.0,71000123,,0.0
140,7100,אשקלון,ASHQELON,5.0,12935,1076.0,71000111,0.5,0.5
141,9000,באר שבע,BE'ER SHEVA,5.0,1913,118.0,90000113,..,0.0
142,9000,באר שבע,BE'ER SHEVA,5.0,3112,143.0,90000121,4.2,4.2
143,9000,באר שבע,BE'ER SHEVA,5.0,2008,144.0,90000112,..,0.0
144,9000,באר שבע,BE'ER SHEVA,5.0,2263,147.0,90000111,..,0.0
145,9000,באר שבע,BE'ER SHEVA,5.0,3172,158.0,90000633,,0.0
146,9000,באר שבע,BE'ER SHEVA,5.0,3347,189.0,90000216,..,0.0
147,9000,באר שבע,BE'ER SHEVA,5.0,1037,201.0,90000122,..,0.0
148,9000,באר שבע,BE'ER SHEVA,5.0,2574,205.0,90000132,..,0.0
149,9000,באר שבע,BE'ER SHEVA,5.0,3774,221.0,90000632,,0.0
150,9000,באר שבע,BE'ER SHEVA,5.0,3045,227.0,90000222,,0.0
151,9000,באר שבע,BE'ER SHEVA,5.0,1621,241.0,90000433,,0.0
152,9000,באר שבע,BE'ER SHEVA,5.0,4190,249.0,90000631,,0.0
153,9000,באר שבע,BE'ER SHEVA,5.0,1051,250.0,90000133,..,0.0
154,9000,באר שבע,BE'ER SHEVA,5.0,3751,257.0,90000434,10.8,10.8
155,9000,באר שבע,BE'ER SHEVA,5.0,2898,267.0,90000221,..,0.0
156,9000,באר שבע,BE'ER SHEVA,5.0,1721,285.0,90000215,4.4,4.4
157,9000,באר שבע,BE'ER SHEVA,5.0,1175,299.0,90000123,,0.0
158,9000,באר שבע,BE'ER SHEVA,5.0,1897,301.0,90000511,..,0.0
159,9000,באר שבע,BE'ER SHEVA,5.0,2298,328.0,90000131,..,0.0
160,9000,באר שבע,BE'ER SHEVA,5.0,4611,332.0,90000212,8.5,8.5
161,9000,באר שבע,BE'ER SHEVA,5.0,2175,397.0,90000521,12.2,12.2
162,9000,באר שבע,BE'ER SHEVA,5.0,3438,434.0,90000431,3.2,3.2
163,9000,באר שבע,BE'ER SHEVA,5.0,3921,440.0,90000213,36.8,36.8
164,9000,באר שבע,BE'ER SHEVA,5.0,3281,443.0,90000432,..,0.0
165,9000,באר שבע,BE'ER SHEVA,5.0,3012,453.0,90000523,12.3,12.3
166,9000,באר שבע,BE'ER SHEVA,5.0,3384,455.0,90000225,1.7,1.7
167,9000,באר שבע,BE'ER SHEVA,5.0,2190,464.0,90000614,,0.0
168,9000,באר שבע,BE'ER SHEVA,5.0,3004,470.0,90000522,4.6,4.6
169,9000,באר שבע,BE'ER SHEVA,5.0,2129,556.0,90000224,..,0.0
170,9000,באר שבע,BE'ER SHEVA,5.0,3414,597.0,90000211,..,0.0
171,9000,באר שבע,BE'ER SHEVA,5.0,1363,616.0,90000226,4.5,4.5
172,9000,באר שבע,BE'ER SHEVA,5.0,2398,618.0,90000223,,0.0
173,9000,באר שבע,BE'ER SHEVA,5.0,3344,632.0,90000512,,0.0
174,9000,באר שבע,BE'ER SHEVA,5.0,4632,648.0,90000423,,0.0
175,9000,באר שבע,BE'ER SHEVA,5.0,6789,655.0,90000413,..,0.0
176,9000,באר שבע,BE'ER SHEVA,5.0,2548,661.0,90000412,,0.0
177,9000,באר שבע,BE'ER SHEVA,5.0,5147,748.0,90000214,1.3,1.3
178,9000,באר שבע,BE'ER SHEVA,5.0,4731,789.0,90000612,..,0.0
179,9000,באר שבע,BE'ER SHEVA,5.0,3136,819.0,90000313,..,0.0
180,9000,באר שבע,BE'ER SHEVA,5.0,4938,863.0,90000312,,0.0
181,9000,באר שבע,BE'ER SHEVA,5.0,6881,878.0,90000414,..,0.0
182,9000,באר שבע,BE'ER SHEVA,5.0,1604,887.0,90000624,..,0.0
183,9000,באר שבע,BE'ER SHEVA,5.0,5740,939.0,90000422,..,0.0
184,9000,באר שבע,BE'ER SHEVA,5.0,7787,946.0,90000415,0.8,0.8
185,9000,באר שבע,BE'ER SHEVA,5.0,3562,949.0,90000311,..,0.0
186,9000,באר שבע,BE'ER SHEVA,5.0,4660,1028.0,90000611,..,0.0
187,9000,באר שבע,BE'ER SHEVA,5.0,2864,1033.0,90000641,,0.0
188,9000,באר שבע,BE'ER SHEVA,5.0,3446,1041.0,90000513,,0.0
189,9000,באר שבע,BE'ER SHEVA,5.0,609,1070.0,90000314,,0.0
190,9000,באר שבע,BE'ER SHEVA,5.0,10896,1078.0,90000645,..,0.0
191,9000,באר שבע,BE'ER SHEVA,5.0,3016,1084.0,90000234,1.9,1.9
192,9000,באר שבע,BE'ER SHEVA,5.0,6401,1114.0,90000411,..,0.0
193,9000,באר שבע,BE'ER SHEVA,5.0,4792,1121.0,90000642,,0.0
194,9000,באר שבע,BE'ER SHEVA,5.0,5249,1129.0,90000613,1.1,1.1
195,9000,באר שבע,BE'ER SHEVA,5.0,7471,1156.0,90000646,,0.0
196,9000,באר שבע,BE'ER SHEVA,5.0,1204,1298.0,90000644,..,0.0
197,9000,באר שבע,BE'ER SHEVA,5.0,5104,1316.0,90000643,..,0.0
198,9000,באר שבע,BE'ER SHEVA,5.0,5367,1323.0,90000421,,0.0
199,9000,באר שבע,BE'ER SHEVA,5.0,549,1331.0,90000634,,0.0
200,9200,בית שאן,BET SHE'AN,5.0,2012,369.0,92000002,,0.0
201,9200,בית שאן,BET SHE'AN,5.0,5103,396.0,92000003,10.3,10.3
202,9200,בית שאן,BET SHE'AN,5.0,6890,422.0,92000004,2.3,2.3
203,9200,בית שאן,BET SHE'AN,5.0,4382,810.0,92000001,..,0.0
204,2610,בית שמש,BET SHEMESH,2.0,10592,3.0,26100032,99.9,99.9
205,2610,בית שמש,BET SHEMESH,2.0,11563,6.0,26100012,99.8,99.8
206,2610,בית שמש,BET SHEMESH,2.0,7710,8.0,26100033,99.1,99.1
207,2610,בית שמש,BET SHEMESH,2.0,5300,23.0,26100027,98.9,98.9
208,2610,בית שמש,BET SHEMESH,2.0,8466,25.0,26100026,99.8,99.8
209,2610,בית שמש,BET SHEMESH,2.0,6698,37.0,26100031,87.2,87.2
210,2610,בית שמש,BET SHEMESH,2.0,14679,140.0,26100038,93.9,93.9
211,2610,בית שמש,BET SHEMESH,2.0,7330,160.0,26100034,84.8,84.8
212,2610,בית שמש,BET SHEMESH,2.0,6221,184.0,26100037,81.4,81.4
213,2610,בית שמש,BET SHEMESH,2.0,5898,229.0,26100036,82,82.0
214,2610,בית שמש,BET SHEMESH,2.0,5405,310.0,26100014,20.9,20.9
215,2610,בית שמש,BET SHEMESH,2.0,4507,329.0,26100016,12,12.0
216,2610,בית שמש,BET SHEMESH,2.0,1089,348.0,26100023,17.2,17.2
217,2610,בית שמש,BET SHEMESH,2.0,5784,416.0,26100035,52.8,52.8
218,2610,בית שמש,BET SHEMESH,2.0,3422,420.0,26100015,11.1,11.1
219,2610,בית שמש,BET SHEMESH,2.0,4162,442.0,26100024,29.5,29.5
220,2610,בית שמש,BET SHEMESH,2.0,4780,522.0,26100022,6.9,6.9
221,2610,בית שמש,BET SHEMESH,2.0,5209,659.0,26100013,7.1,7.1
222,2610,בית שמש,BET SHEMESH,2.0,3242,817.0,26100025,13.6,13.6
223,2610,בית שמש,BET SHEMESH,2.0,2721,962.0,26100021,1.9,1.9
224,3780,ביתר עילית,BETAR ILLIT,1.0,7232,36.0,37800007,99.8,99.8
225,3780,ביתר עילית,BETAR ILLIT,1.0,15405,46.0,37800006,99.9,99.9
226,3780,ביתר עילית,BETAR ILLIT,1.0,11756,61.0,37800008,,0.0
227,3780,ביתר עילית,BETAR ILLIT,1.0,4526,62.0,37800005,99.1,99.1
228,3780,ביתר עילית,BETAR ILLIT,1.0,6869,70.0,37800003,99.8,99.8
229,3780,ביתר עילית,BETAR ILLIT,1.0,5625,110.0,37800002,96.1,96.1
230,3780,ביתר עילית,BETAR ILLIT,1.0,3841,116.0,37800001,98.7,98.7
231,3780,ביתר עילית,BETAR ILLIT,1.0,4009,127.0,37800004,96.7,96.7
232,6100,בני ברק,BENE BERAQ,2.0,1854,1.0,61000421,69.7,69.7
233,6100,בני ברק,BENE BERAQ,2.0,7137,32.0,61000322,99.3,99.3
234,6100,בני ברק,BENE BERAQ,2.0,4720,44.0,61000313,98.4,98.4
235,6100,בני ברק,BENE BERAQ,2.0,4761,45.0,61000312,99.5,99.5
236,6100,בני ברק,BENE BERAQ,2.0,5325,53.0,61000321,99.2,99.2
237,6100,בני ברק,BENE BERAQ,2.0,4349,55.0,61000423,99.8,99.8
238,6100,בני ברק,BENE BERAQ,2.0,5147,74.0,61000213,99.9,99.9
239,6100,בני ברק,BENE BERAQ,2.0,4160,76.0,61000427,96.5,96.5
240,6100,בני ברק,BENE BERAQ,2.0,7038,84.0,61000323,99.4,99.4
241,6100,בני ברק,BENE BERAQ,2.0,6506,93.0,61000211,93.3,93.3
242,6100,בני ברק,BENE BERAQ,2.0,7477,94.0,61000222,95.2,95.2
243,6100,בני ברק,BENE BERAQ,2.0,6306,95.0,61000426,91.3,91.3
244,6100,בני ברק,BENE BERAQ,2.0,4073,96.0,61000214,99.4,99.4
245,6100,בני ברק,BENE BERAQ,2.0,4344,97.0,61000221,99.5,99.5
246,6100,בני ברק,BENE BERAQ,2.0,3620,99.0,61000422,100,100.0
247,6100,בני ברק,BENE BERAQ,2.0,7055,104.0,61000311,98.1,98.1
248,6100,בני ברק,BENE BERAQ,2.0,4963,120.0,61000212,96.9,96.9
249,6100,בני ברק,BENE BERAQ,2.0,9532,122.0,61000223,96.8,96.8
250,6100,בני ברק,BENE BERAQ,2.0,4839,123.0,61000425,95.7,95.7
251,6100,בני ברק,BENE BERAQ,2.0,4893,131.0,61000424,97.3,97.3
252,6100,בני ברק,BENE BERAQ,2.0,8282,134.0,61000233,94.8,94.8
253,6100,בני ברק,BENE BERAQ,2.0,2938,136.0,61000414,99.7,99.7
254,6100,בני ברק,BENE BERAQ,2.0,3820,137.0,61000415,99.1,99.1
255,6100,בני ברק,BENE BERAQ,2.0,3247,145.0,61000113,81.4,81.4
256,6100,בני ברק,BENE BERAQ,2.0,5024,157.0,61000413,99.1,99.1
257,6100,בני ברק,BENE BERAQ,2.0,5190,161.0,61000122,71.3,71.3
258,6100,בני ברק,BENE BERAQ,2.0,2595,163.0,61000112,87.2,87.2
259,6100,בני ברק,BENE BERAQ,2.0,9749,169.0,61000411,94.4,94.4
260,6100,בני ברק,BENE BERAQ,2.0,4436,170.0,61000114,87.6,87.6
261,6100,בני ברק,BENE BERAQ,2.0,2192,180.0,61000412,98.5,98.5
262,6100,בני ברק,BENE BERAQ,2.0,10431,196.0,61000315,91.8,91.8
263,6100,בני ברק,BENE BERAQ,2.0,9162,198.0,61000123,74.6,74.6
264,6100,בני ברק,BENE BERAQ,2.0,6719,219.0,61000115,87.6,87.6
265,6100,בני ברק,BENE BERAQ,2.0,7934,237.0,61000232,85.6,85.6
266,6100,בני ברק,BENE BERAQ,2.0,5622,269.0,61000314,89.8,89.8
267,6100,בני ברק,BENE BERAQ,2.0,3842,281.0,61000121,51.3,51.3
268,6100,בני ברק,BENE BERAQ,2.0,3491,347.0,61000231,75.6,75.6
269,6100,בני ברק,BENE BERAQ,2.0,371,370.0,61000117,,0.0
270,9800,בנימינה-גבעת עדה,BINYAMINA-GIV'AT ADA,8.0,5031,1241.0,98000003,,0.0
271,9800,בנימינה-גבעת עדה,BINYAMINA-GIV'AT ADA,8.0,4481,1417.0,98000001,,0.0
272,9800,בנימינה-גבעת עדה,BINYAMINA-GIV'AT ADA,8.0,4172,1434.0,98000002,,0.0
273,9800,בנימינה-גבעת עדה,BINYAMINA-GIV'AT ADA,8.0,1939,1486.0,98000004,..,0.0
274,6200,בת ים,BAT YAM,5.0,3793,351.0,62000413,2.2,2.2
275,6200,בת ים,BAT YAM,5.0,4427,385.0,62000412,16.4,16.4
276,6200,בת ים,BAT YAM,5.0,4607,406.0,62000113,..,0.0
277,6200,בת ים,BAT YAM,5.0,2079,441.0,62000422,,0.0
278,6200,בת ים,BAT YAM,5.0,3659,445.0,62000411,2.1,2.1
279,6200,בת ים,BAT YAM,5.0,5066,451.0,62000522,25.7,25.7
280,6200,בת ים,BAT YAM,5.0,4626,456.0,62000421,..,0.0
281,6200,בת ים,BAT YAM,5.0,3115,483.0,62000112,,0.0
282,6200,בת ים,BAT YAM,5.0,3145,486.0,62000115,,0.0
283,6200,בת ים,BAT YAM,5.0,1548,498.0,62000228,,0.0
284,6200,בת ים,BAT YAM,5.0,2502,500.0,62000423,,0.0
285,6200,בת ים,BAT YAM,5.0,2775,529.0,62000511,,0.0
286,6200,בת ים,BAT YAM,5.0,3161,533.0,62000514,5,5.0
287,6200,בת ים,BAT YAM,5.0,1874,536.0,62000227,..,0.0
288,6200,בת ים,BAT YAM,5.0,2570,546.0,62000221,,0.0
289,6200,בת ים,BAT YAM,5.0,3070,567.0,62000321,,0.0
290,6200,בת ים,BAT YAM,5.0,4195,575.0,62000212,..,0.0
291,6200,בת ים,BAT YAM,5.0,2032,576.0,62000225,,0.0
292,6200,בת ים,BAT YAM,5.0,3342,595.0,62000114,,0.0
293,6200,בת ים,BAT YAM,5.0,2232,601.0,62000223,..,0.0
294,6200,בת ים,BAT YAM,5.0,4007,605.0,62000111,,0.0
295,6200,בת ים,BAT YAM,5.0,5121,608.0,62000322,..,0.0
296,6200,בת ים,BAT YAM,5.0,3273,609.0,62000313,..,0.0
297,6200,בת ים,BAT YAM,5.0,4066,623.0,62000222,..,0.0
298,6200,בת ים,BAT YAM,5.0,2621,630.0,62000224,,0.0
299,6200,בת ים,BAT YAM,5.0,3594,636.0,62000315,..,0.0
300,6200,בת ים,BAT YAM,5.0,2307,646.0,62000316,..,0.0
301,6200,בת ים,BAT YAM,5.0,3589,669.0,62000311,..,0.0
302,6200,בת ים,BAT YAM,5.0,4239,672.0,62000217,,0.0
303,6200,בת ים,BAT YAM,5.0,2477,681.0,62000312,,0.0
304,6200,בת ים,BAT YAM,5.0,3674,693.0,62000314,..,0.0
305,6200,בת ים,BAT YAM,5.0,2842,719.0,62000213,1.8,1.8
306,6200,בת ים,BAT YAM,5.0,4230,726.0,62000215,..,0.0
307,6200,בת ים,BAT YAM,5.0,2902,739.0,62000513,8.4,8.4
308,6200,בת ים,BAT YAM,5.0,2894,751.0,62000214,..,0.0
309,6200,בת ים,BAT YAM,5.0,3084,771.0,62000512,,0.0
310,6200,בת ים,BAT YAM,5.0,3477,873.0,62000523,,0.0
311,6200,בת ים,BAT YAM,5.0,3766,893.0,62000521,,0.0
312,6200,בת ים,BAT YAM,5.0,2600,1113.0,62000226,,0.0
313,3730,גבעת זאב,GIV'AT ZE'EV,5.0,4456,152.0,37300004,97,97.0
314,3730,גבעת זאב,GIV'AT ZE'EV,5.0,7561,643.0,37300003,48.8,48.8
315,3730,גבעת זאב,GIV'AT ZE'EV,5.0,4408,822.0,37300002,28.6,28.6
316,3730,גבעת זאב,GIV'AT ZE'EV,5.0,1993,992.0,37300001,3.3,3.3
317,681,גבעת שמואל,GIV'AT SHEMU'EL,8.0,4986,997.0,68100002,..,0.0
318,681,גבעת שמואל,GIV'AT SHEMU'EL,8.0,4158,1112.0,68100003,..,0.0
319,681,גבעת שמואל,GIV'AT SHEMU'EL,8.0,3381,1350.0,68100001,..,0.0
320,681,גבעת שמואל,GIV'AT SHEMU'EL,8.0,3712,1391.0,68100006,,0.0
321,681,גבעת שמואל,GIV'AT SHEMU'EL,8.0,7429,1396.0,68100004,0.6,0.6
322,681,גבעת שמואל,GIV'AT SHEMU'EL,8.0,2909,1506.0,68100005,..,0.0
323,6300,גבעתיים,GIV'ATAYIM,9.0,3734,1270.0,63000043,..,0.0
324,6300,גבעתיים,GIV'ATAYIM,9.0,3372,1362.0,63000032,,0.0
325,6300,גבעתיים,GIV'ATAYIM,9.0,4907,1390.0,63000033,..,0.0
326,6300,גבעתיים,GIV'ATAYIM,9.0,3356,1394.0,63000011,,0.0
327,6300,גבעתיים,GIV'ATAYIM,9.0,3379,1411.0,63000044,..,0.0
328,6300,גבעתיים,GIV'ATAYIM,9.0,4658,1423.0,63000021,..,0.0
329,6300,גבעתיים,GIV'ATAYIM,9.0,4569,1481.0,63000023,,0.0
330,6300,גבעתיים,GIV'ATAYIM,9.0,3383,1488.0,63000031,,0.0
331,6300,גבעתיים,GIV'ATAYIM,9.0,3565,1492.0,63000022,..,0.0
332,6300,גבעתיים,GIV'ATAYIM,9.0,7425,1494.0,63000012,..,0.0
333,6300,גבעתיים,GIV'ATAYIM,9.0,4503,1499.0,63000034,,0.0
334,6300,גבעתיים,GIV'ATAYIM,9.0,3400,1504.0,63000042,,0.0
335,6300,גבעתיים,GIV'ATAYIM,9.0,4869,1521.0,63000013,,0.0
336,6300,גבעתיים,GIV'ATAYIM,9.0,5502,1597.0,63000041,,0.0
337,2550,גדרה,GEDERA,7.0,3058,754.0,25500001,8.3,8.3
